"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Random.ID","A1_1","A2_1","A2_2","A2_3","A2_4","A2_5","A3_1","A3_2","A4_1","A5_1","A5_2","A5_3","A5_4","A5_5","A5_6","A5_7","A5_8","A5_9","A5_10","A5_11","A5_12","A5_13","A5_14","A5_15","A5_16","A5_17","A5_18","A5_19","A5_20","A5_21","A5_22","A5_23","A5_24","A5_25","A6_1","A6_2","A6_3","A6_4","A6_5","A6_6","A7_1","A7_2","A7_3","A7_4","A7_5","A7_6","A7_7","A7_8","A7_9","A7_10","A7_11","A7_12","A7_13","A7_14","A7_15","A7_16","A7_17","A7_18","A7_19","A7_20","A7_21","A7_22","A7_23","A7_24","A7_25","A7_26","A7_27","A8_1","A8_2","A8_3","A8_4","A8_5","A8_6","A8_7","A8_8","A9_1","A9_2","A9_3","A9_4","A9_5","A9_6","A9_7","A9_8","A9_9","A9_10","A9_11","A9_12","A9_13","A9_14","A9_15","A9_16","A9_17","A9_18","A9_19","A9_20","A9_21","A9_22","A9_23","A9_24","A9_25","A10_1","A10_2","A10_3","A11_1","A11_2","A12_3","A13_1","A13_2","A14_1","A14_2","A14_3","A14_4","A14_5","A15_1","A15_2","A16_1","A16_2","A17_1","A18_1","A19_1","A19_2","A19_3","A19_4","A20_1","A20_2","A20_3","A20_4","A20_5","A20_6","A21_1","A22_1","A22_2","A23_1","A24_1","A25_1","A25_2","A25_3","A26_1","A27_1","A27_2","A28_1","A28_2","A28_3","A28_4","A28_5","A28_6","A28_7","A28_8","A28_9","A28_10","A29_1","A29_2","A29_3"
"2021-07-09 12:28:33","2021-07-09 12:35:27","0","","100","413","1","2021-07-09 12:35:27","R_3hyCJwoKQfA95H8","","","","","","","anonymous","EN","9249","1","30","54","21","28","10","59","14","18","5","5","5","2","5","5","5","1","1","1","2","5","5","5","5","5","5","5","5","5","5","5","1","1","4","2","2","4","4","4","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","4","1","1","5","4","1","1","2","4","2","5","5","1","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","5","5","1","5","5","1","5","1","5","1","1","1","1","5","1","5","64","36","33","33","57","12","21","25","18","4","32","72","36","76","3","84","57","57","80","23","41","57","6","9","32","83","64","78","17","38","2000","1","10","","63","200","1000","32","2","1","15000","32","santa clara","1","1","1","3","1","6","2"
"2021-07-09 12:42:09","2021-07-09 13:00:40","0","","100","1111","1","2021-07-09 13:00:40","R_1fe0B8MqYj7VWYE","","","","","","","anonymous","EN","1372","1","40","40","27","17","6","61","40","21","4","2","3","3","2","2","4","1","1","1","1","4","5","4","3","3","5","5","5","3","4","2","1","1","4","2","2","4","3","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","5","4","1","1","1","2","1","5","5","1","5","5","1","5","5","1","2","2","1","1","1","1","2","1","2","1","1","5","5","2","1","5","5","1","5","1","5","1","1","2","3","2","1","5","50","50","65","19","26","41","20","20","12","13","20","82","21","80","2","76","81","41","98","61","61","72","30","52","73","83","95","81","81","41","4800","1","5","","77","2600","6800","36","2","1","80000","36","Riverside","1","1","1","1","1","6","2"
"2021-07-09 13:23:20","2021-07-09 13:43:52","0","","100","1232","1","2021-07-09 13:43:53","R_3jUuTUruRJD2BEN","","","","","","","anonymous","EN","7826","1","20","50","30","25","10","50","30","30","2","2","3","3","2","1","2","1","1","1","2","5","3","3","2","3","3","3","2","5","4","1","1","1","2","2","2","2","2","3","3","2","2","1","1","1","2","1","1","2","1","1","1","2","1","1","1","4","1","1","3","1","1","1","1","1","1","3","5","1","2","5","1","3","5","2","1","2","1","1","2","1","1","1","1","1","1","5","1","2","2","3","2","1","3","3","3","1","1","1","5","2","2","4","30","20","5","15","15","30","30","15","10","5","20","25","15","30","1.5","30","15","10","70","40","25","80","50","50","60","80","20","10","10","35","500","1","2","","5","900","1500","31","4","8","50000","31","Orange","2","2","1","4","1","6","2"
"2021-07-09 13:27:44","2021-07-09 13:48:32","0","","100","1248","1","2021-07-09 13:48:32","R_12R8uqIpEhCrAbh","","","","","","","anonymous","EN","1097","1","5","50","40","30","20","35","15","35","3","2","3","3","3","2","2","1","2","2","3","3","4","3","3","3","3","3","3","2","3","1","2","3","4","3","3","3","3","2","3","1","1","1","1","3","2","1","1","3","4","4","1","2","2","3","2","4","5","4","4","5","2","4","2","3","3","4","4","2","3","5","1","3","5","1","2","4","2","4","2","2","4","4","2","4","2","5","2","4","2","1","2","1","3","4","2","2","2","3","4","4","2","4","20","15","5","10","15","35","10","5","5","5","10","40","35","65","0.75","80","90","50","50","40","85","85","45","55","40","65","45","25","45","35","1500","3","","","65","1700","4000","44","2","1","35000","44","Los Angeles","2","2","2","6","1","6","2"
"2021-07-09 13:27:31","2021-07-09 13:48:35","0","","100","1263","1","2021-07-09 13:48:35","R_3EKdpKVDneWSUBu","","","","","","","anonymous","EN","1258","1","21","68","41","68","4","52","30","20","2","2","3","4","3","2","2","1","3","2","3","2","3","2","2","2","3","3","3","3","2","2","2","2","4","4","4","4","3","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","3","3","2","3","3","2","2","3","4","3","4","4","2","4","4","2","2","2","2","2","3","2","2","2","2","2","2","4","3","2","3","2","2","2","4","3","3","2","2","3","3","3","3","4","40","15","5","8","33","54","50","45","3","26","9","58","21","43","2","30","19","21","53","13","39","55","34","27","70","58","64","46","34","19","6000","3","","","33","4000","6000","34","2","5","40000","34","Alameda","1","2","1","2","1","4","2"
"2021-07-09 13:38:32","2021-07-09 13:49:18","0","","100","646","1","2021-07-09 13:49:18","R_3MSiEJgV6ZuhPiW","","","","","","","anonymous","EN","4476","1","25","72","30","23","10","15","12","13","2","2","3","3","3","3","3","1","2","2","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","4","3","3","3","2","3","3","3","2","2","2","2","2","2","2","2","2","2","2","5","3","2","2","3","3","3","3","3","2","2","2","2","3","3","3","4","28","22","11","11","27","7","33","38","6","19","12","46","33","58","5","35","32","22","18","15","15","14","27","20","15","17","36","20","12","9","1000","1","3","","23","500","5000","37","2","1","75000","27","Placer","2","2","3","4","1","6","2"
"2021-07-09 13:32:42","2021-07-09 13:53:05","0","","100","1222","1","2021-07-09 13:53:05","R_1rGrizs4H6v9Fcw","","","","","","","anonymous","EN","3899","1","30","50","30","30","20","5","7","20","2","2","3","3","3","2","2","1","2","2","2","2","4","2","2","3","4","4","4","2","1","2","1","1","3","2","4","4","3","3","4","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","1","4","2","2","2","4","2","2","1","2","2","2","4","2","2","2","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","5","2","1","2","1","1","2","4","2","3","2","2","3","4","4","2","4","50","30","20","4","30","20","10","10","20","10","10","81","20","80","6","60","40","30","50","20","40","60","50","50","51","51","60","28","30","40","1000","1","3","","10","1000","1200","22","2","2","50000","22","Los Angeles","2","2","1","2","1","5","2"
"2021-07-09 13:35:58","2021-07-09 14:00:16","0","","100","1457","1","2021-07-09 14:00:16","R_xl9QbtiRDnaRJPb","","","","","","","anonymous","EN","9536","1","25","45","15","20","5","10","5","3","3","1","4","3","4","1","2","1","2","1","1","2","3","3","1","1","3","3","3","3","2","1","1","1","4","4","3","4","4","4","3","1","1","1","1","1","1","1","1","3","4","2","2","2","1","2","2","4","2","1","2","2","2","3","2","1","2","1","5","1","5","5","1","5","5","1","3","3","1","1","2","1","2","1","2","1","1","5","1","1","1","1","1","1","3","1","1","2","2","5","5","4","2","4","65","45","30","20","20","35","30","20","5","10","20","80","60","40","0.75","70","70","15","30","10","25","60","15","15","30","40","80","50","20","20","1000","1","5","","40","600","2000","39","2","5","150000","16","Sacramento","1","2","1","2","1","6","2"
"2021-07-09 13:33:17","2021-07-09 14:01:22","0","","100","1684","1","2021-07-09 14:01:22","R_1lc5VMSyy5KusWV","","","","","","","anonymous","EN","1388","1","51","41","47","34","24","21","24","37","3","3","4","4","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","1","1","2","2","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","2","1","5","32","20","27","22","40","23","35","37","2","15","5","21","21","36","0.9","35","33","24","36","31","38","41","16","12","19","16","29","77","70","28","1000","2","","3","41","2500","1700","32","2","1","60000","32","VISTA","1","2","1","2","1","6","2"
"2021-07-09 14:06:33","2021-07-09 14:31:31","0","","100","1498","1","2021-07-09 14:31:32","R_3fH0Ath68LaNaEa","","","","","","","anonymous","EN","9874","1","18","52","25","15","5","10","5","20","3","2","4","3","3","1","1","1","2","2","2","1","3","1","2","3","4","4","3","4","1","1","1","1","3","3","4","4","2","4","4","2","2","1","1","3","2","1","1","2","2","2","2","1","1","2","2","4","2","4","4","5","2","2","2","4","3","5","5","1","5","5","1","5","5","1","1","2","1","1","2","2","3","2","1","2","1","5","4","3","2","3","3","1","5","1","5","1","2","3","5","3","1","5","65","35","25","10","40","45","30","12","5","7","15","85","30","70","3","50","40","15","30","20","65","95","30","30","60","70","80","50","40","40","5000","1","5","","30","1500","5000","53","2","5","86000","30","Los Angeles","3","2","1","2","1","6","2"
"2021-07-09 14:09:59","2021-07-09 14:33:07","0","","100","1387","1","2021-07-09 14:33:07","R_3qKkZUmFXzyRLy4","","","","","","","anonymous","EN","3906","1","20","80","5","5","5","10","10","20","4","3","5","3","5","3","2","1","1","1","3","2","4","2","4","5","5","4","4","5","1","2","1","1","4","4","4","4","4","4","4","2","3","1","1","1","3","1","1","3","3","3","2","2","3","2","2","4","1","3","2","3","3","3","3","1","3","3","4","1","5","5","1","5","3","1","1","1","1","1","1","1","3","1","1","1","1","5","1","1","1","4","5","1","5","1","5","1","1","1","1","2","3","4","50","50","10","5","5","10","35","35","5","5","10","90","80","20","0.5","90","50","10","90","10","50","90","50","50","50","50","5","5","5","10","2000","3","","","90","2000","5000","29","2","1","200000","23","Kern","2","2","1","2","1","6","2"
"2021-07-09 14:39:58","2021-07-09 14:52:41","0","","100","763","1","2021-07-09 14:52:42","R_s86NbKbAwezwL17","","","","","","","anonymous","EN","6884","1","10","42","15","46","3","32","15","25","4","4","2","4","3","1","3","1","2","1","4","4","4","2","2","1","5","4","3","3","1","1","2","1","5","4","4","4","4","4","4","1","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","4","1","1","4","5","4","3","1","1","3","4","5","2","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","5","1","5","1","1","5","5","4","1","5","70","30","9","6","29","31","27","18","6","5","30","70","54","57","2","39","80","81","49","36","84","92","73","52","97","95","13","51","50","39","500","1","8","","25","2000","10000","62","2","1","29000","61","yolo","3","2","3","2","1","6","2"
"2021-07-09 14:45:07","2021-07-09 15:08:54","0","","100","1426","1","2021-07-09 15:08:54","R_1dgYSh7NXJxjM48","","","","","","","anonymous","EN","2483","1","4","49","13","30","1","30","20","25","2","1","5","3","3","1","1","1","4","1","1","1","2","1","5","5","1","1","1","5","1","1","1","1","2","3","2","4","2","4","4","1","1","2","2","2","1","2","4","5","4","4","4","5","1","1","1","5","5","1","1","1","1","3","1","2","1","1","1","5","1","1","3","1","5","5","5","5","1","1","5","1","5","5","1","5","1","5","2","1","5","1","1","5","1","5","1","5","5","1","1","1","5","2","50","50","10","18","23","58","20","20","1","1","15","86","28","72","0.33","60","75","30","30","30","80","100","70","100","100","99","93","77","56","31","10000","3","","","31","10000","5000","43","2","3","86000","43","San Bernardino","1","2","2","7","1","6","2"
"2021-07-09 14:58:43","2021-07-09 15:22:25","0","","100","1421","1","2021-07-09 15:22:26","R_2Xb7lXK6SPuYaWW","","","","","","","anonymous","EN","3488","1","5","40","15","30","5","30","30","25","3","2","4","2","4","1","2","1","4","2","3","5","2","3","4","5","3","1","1","4","5","1","1","1","5","2","4","4","4","4","3","2","2","2","2","2","1","5","5","5","3","3","4","4","2","2","2","4","5","2","2","2","3","3","2","2","3","3","2","4","3","5","4","1","5","5","5","1","2","1","5","2","5","5","1","5","3","5","2","1","5","1","2","2","4","5","1","5","1","2","5","2","4","1","80","20","1","10","10","70","10","5","1","1","30","70","20","70","1.0","50","30","20","80","60","90","95","75","75","50","90","95","65","25","25","5000","2","","10","70","3000","10000","66","2","1","20000","35","placer","1","1","2","7","1","6","2"
"2021-07-09 15:31:59","2021-07-09 15:51:44","0","","100","1185","1","2021-07-09 15:51:44","R_Bs5uSQubcx5hqVj","","","","","","","anonymous","EN","6102","1","30","56","22","32","11","27","17","33","2","2","3","2","4","2","3","1","1","1","2","2","4","2","3","3","4","5","5","4","3","1","1","1","2","2","3","4","2","3","3","1","1","1","1","3","2","1","1","2","1","1","1","1","1","2","1","4","1","2","5","4","1","1","1","3","3","4","5","1","5","5","1","5","5","1","1","1","1","1","1","2","1","1","1","1","1","5","1","1","1","2","2","1","5","1","3","2","3","3","3","3","1","4","61","36","23","18","14","53","43","38","31","25","31","36","19","57","2","30","27","22","60","26","20","31","36","29","31","30","66","37","28","35","25","3","","","32","100","200","65","2","3","41000","25","Orange","2","2","1","2","1","6","2"
"2021-07-09 15:59:28","2021-07-09 16:28:44","0","","100","1756","1","2021-07-09 16:28:45","R_Ck9Ixqq2diagtk5","","","","","","","anonymous","EN","9193","1","6","55","12","21","5","19","5","20","4","4","3","2","5","2","2","1","2","1","2","4","4","2","2","3","4","5","4","4","4","2","1","1","2","4","2","4","2","3","3","1","2","2","1","4","4","1","1","3","1","1","2","2","4","3","2","4","1","2","4","2","2","2","1","4","2","5","5","1","5","5","1","4","5","1","2","1","3","1","2","2","1","1","1","1","1","5","2","1","2","3","4","2","4","1","2","1","1","1","2","4","2","4","60","40","20","11","21","50","20","11","2","2","20","31","20","71","1.5","31","41","15","10","7","14","61","31","20","67","48","16","20","14","20","550","2","","1","71","225","600","69","2","3","60000","51","Los Angeles","2","2","1","2","1","6","2"
"2021-07-09 16:19:20","2021-07-09 16:28:59","0","","100","579","1","2021-07-09 16:29:00","R_8AewckAEWmjSEPT","","","","","","","anonymous","EN","7905","1","20","40","70","70","40","10","10","50","5","2","5","5","2","4","1","1","1","1","5","5","5","5","5","5","1","5","5","1","1","1","1","1","1","1","2","4","4","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","5","5","1","1","1","1","1","1","5","1","5","5","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","5","1","1","1","1","1","1","5","1","5","61","39","19","20","50","50","50","50","51","18","9","62","50","51","5","50","39","40","40","39","39","40","0","0","42","42","39","19","19","50","100","1","5","","61","500","1000","33","2","5","300000","33","Los Angeles","2","2","3","7","1","6","2"
"2021-07-09 16:26:04","2021-07-09 16:30:33","0","","100","268","1","2021-07-09 16:30:34","R_2v0PjTdFO3SrPXu","","","","","","","anonymous","EN","6152","1","21","59","18","17","2","17","10","27","1","1","1","5","1","1","1","1","5","4","1","1","2","1","2","1","1","2","1","1","1","1","1","1","5","4","4","4","4","4","4","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","4","1","1","2","2","3","3","4","2","2","2","5","1","5","5","1","5","5","1","3","3","3","1","4","1","1","1","1","1","1","5","1","1","5","1","1","3","2","1","1","5","3","5","3","2","3","1","61","44","24","18","44","57","19","14","3","2","10","81","24","82","3","60","86","24","60","61","59","61","57","56","40","54","30","21","19","25","2000","1","10","","57","10000","10000","38","2","1","","38","Los Angeles","2","2","1","3","1","6","2"
"2021-07-09 16:02:16","2021-07-09 16:33:48","0","","100","1892","1","2021-07-09 16:33:49","R_3qK1aCTKuLxVd9D","","","","","","","anonymous","EN","4288","1","15","30","20","25","15","10","8","10","2","1","4","2","5","2","5","1","1","1","1","4","4","4","4","4","5","5","4","4","4","1","1","1","4","3","3","4","4","4","3","1","1","1","1","2","2","1","1","1","2","2","2","1","1","1","1","4","1","2","4","4","1","2","2","2","2","5","5","1","5","5","1","5","5","1","1","1","1","1","1","2","4","2","2","2","2","5","5","2","1","5","5","2","5","1","5","2","1","1","5","4","1","5","60","40","35","20","30","15","30","30","15","15","25","75","40","60","0.25","60","80","20","65","20","60","85","20","20","50","70","65","30","25","25","2000","1","10","","15","1400","5000","31","2","1","84000","31","Humboldt","2","2","1","2","1","6","2"
"2021-07-09 16:18:19","2021-07-09 16:34:47","0","","100","987","1","2021-07-09 16:34:47","R_2zBa1xCdQcKzNX2","","","","","","","anonymous","EN","2520","1","30","60","20","10","3","50","50","20","2","2","4","3","4","2","2","1","2","1","2","2","4","3","3","3","3","5","5","3","2","2","1","2","2","4","4","2","2","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","5","2","1","1","1","1","1","1","5","1","5","5","5","5","5","2","1","1","1","1","1","1","1","1","1","1","1","5","1","3","1","3","3","1","4","1","4","1","1","4","5","4","3","5","80","20","40","30","61","30","51","42","40","18","10","82","10","91","1","91","91","61","100","72","91","85","85","85","86","86","60","70","70","55","500","1","3","","71","1000","2000","34","2","5","75000","34","Riverside","1","2","1","2","1","6","2"
"2021-07-09 16:19:58","2021-07-09 16:36:13","0","","100","975","1","2021-07-09 16:36:13","R_1M4osM3M3TLs0Fj","","","","","","","anonymous","EN","3743","1","15","40","20","20","5","12","8","15","3","2","4","3","3","2","4","1","3","3","2","3","3","3","4","3","5","4","4","5","1","1","1","3","4","4","4","4","4","4","4","2","2","1","1","3","4","4","3","5","4","4","4","5","3","5","3","4","4","3","4","3","3","3","3","4","5","5","5","2","5","5","2","5","5","2","2","3","2","2","3","1","4","1","3","1","1","5","1","2","3","2","1","1","5","1","3","2","3","5","5","1","4","3","70","30","15","20","15","60","18","18","2","5","25","75","40","60","1","50","40","5","40","35","40","60","20","15","5","60","65","25","15","15","9000","3","","","10","1000","3000","50","2","1","100000","50","Sonoma","2","2","1","1","1","6","2"
"2021-07-09 16:20:33","2021-07-09 16:43:12","0","","100","1359","1","2021-07-09 16:43:12","R_1DPhOzNlX2nJl1t","","","","","","","anonymous","EN","9388","1","10","63","13","19","4","8","7","11","2","2","4","3","2","1","1","1","4","1","4","2","2","2","2","2","4","2","1","2","2","2","1","1","5","4","4","4","4","4","4","1","1","4","2","2","2","4","3","4","4","4","4","4","1","2","2","4","3","2","2","2","2","2","2","2","2","2","2","4","2","5","3","1","5","5","5","2","1","1","4","2","2","5","4","4","4","5","4","1","4","2","2","5","2","5","1","5","1","4","2","2","2","1","80","20","13","6","7","55","20","12","4","2","8","86","20","80","2.5","60","71","35","14","30","20","75","6","30","40","10","85","46","38","13","3500","1","8","","50","3800","20000","62","2","1","105000","62","orange","3","2","2","6","1","5","2"
"2021-07-09 16:11:25","2021-07-09 16:45:34","0","","100","2049","1","2021-07-09 16:45:34","R_31AaVqDVeMvJXRP","","","","","","","anonymous","EN","6559","1","25","70","30","40","10","10","10","15","3","2","2","3","3","1","1","1","1","1","1","1","2","4","4","3","4","3","3","2","3","1","1","1","4","2","3","4","3","4","3","1","1","1","1","1","1","1","4","4","4","4","1","5","1","2","1","4","3","2","2","2","1","1","1","1","2","3","5","1","5","5","1","5","5","1","2","2","1","1","2","2","2","2","1","1","2","5","2","1","1","3","3","1","4","2","4","1","1","1","1","2","2","3","49","51","20","40","30","30","40","20","30","5","10","90","10","90","1","20","90","70","50","80","90","70","60","70","40","55","71","40","31","19","10000","1","15","","81","1000","100000","53","2","1","80000","53","Los Angeles","2","2","1","3","1","6","2"
"2021-07-09 17:00:38","2021-07-09 17:23:25","0","","100","1366","1","2021-07-09 17:23:25","R_3CJFynNAoQKqV8p","","","","","","","anonymous","EN","4007","1","20","50","25","25","15","10","5","30","3","1","4","3","2","2","3","1","2","2","2","2","3","4","4","3","3","2","1","4","4","2","1","1","3","3","3","2","2","2","3","1","1","2","2","4","5","2","2","3","2","2","3","4","2","5","4","4","2","1","2","4","3","2","1","3","4","4","5","2","3","4","1","3","3","2","2","3","2","2","2","2","2","4","1","1","1","5","2","2","3","4","4","1","4","5","5","3","1","1","4","2","4","3","65","35","5","10","30","30","40","40","2","25","5","90","25","75","0.5","15","60","40","30","45","45","50","15","15","15","45","15","10","5","30","1500","3","","","70","500","1000","27","2","5","40000","27","Riverside","1","2","3","4","1","6","2"
"2021-07-09 17:38:43","2021-07-09 17:58:26","0","","100","1183","1","2021-07-09 17:58:27","R_2rvG1Hwk218SZQZ","","","","","","","anonymous","EN","7256","1","25","35","25","30","10","50","29","30","5","1","3","1","5","5","5","1","1","1","2","3","5","5","5","5","5","5","5","1","5","3","1","1","5","3","2","4","4","1","1","1","1","1","1","3","1","1","1","1","1","1","1","5","5","1","1","4","1","1","1","1","1","1","1","1","1","1","5","5","1","5","1","5","5","1","1","1","1","1","1","1","1","5","1","1","1","5","1","1","1","1","1","1","5","5","3","1","1","3","1","2","1","4","70","30","10","20","29","81","20","5","0","3","10","88","10","91","0.3","81","81","50","50","40","50","50","50","51","28","38","100","50","50","50","10000","1","25","","50","500","5000","27","2","1","5000","27","kings","1","1","2","7","1","6","2"
"2021-07-09 18:07:22","2021-07-09 18:25:19","0","","100","1076","1","2021-07-09 18:25:20","R_2CQjez8NzIvr79p","","","","","","","anonymous","EN","8017","1","18","37","25","22","9","20","14","18","3","2","4","3","3","2","2","1","1","1","4","2","3","3","2","2","5","5","5","4","2","2","1","1","3","4","2","4","4","1","3","2","1","2","3","2","2","2","1","3","3","3","3","3","2","2","2","4","2","2","3","4","1","2","2","3","3","4","5","1","5","5","1","5","5","1","2","2","1","1","3","2","2","3","1","1","1","5","1","3","2","3","3","2","4","2","3","2","2","5","4","3","1","4","57","43","10","33","29","24","45","10","6","4","21","81","28","77","1","28","75","51","24","27","63","80","45","33","77","67","60","31","24","20","500","2","","4","51","500","2000","56","2","1","90000","30","San Bernardino","3","2","1","2","1","6","2"
"2021-07-09 18:06:54","2021-07-09 18:29:03","0","","100","1329","1","2021-07-09 18:29:03","R_1ND9fyAH46qkTQZ","","","","","","","anonymous","EN","9261","1","40","70","13","9","5","32","25","44","4","2","5","5","5","2","4","1","2","2","4","4","4","4","4","4","5","2","2","4","2","2","2","4","4","4","3","2","2","2","4","2","2","1","1","2","1","1","1","2","2","1","1","4","4","2","2","4","4","2","2","2","1","2","4","4","4","4","5","2","4","5","1","5","5","1","1","1","4","4","2","2","4","2","2","2","2","5","1","1","2","4","4","1","4","2","4","1","1","2","2","4","2","4","50","51","20","28","35","41","41","6","4","7","39","64","21","81","0.2","50","29","19","29","9","21","20","10","10","24","25","59","61","62","39","2000","1","5","","61","5000","7000","31","2","5","200000","1","Monterey","3","2","1","3","1","5","2"
"2021-07-09 18:36:24","2021-07-09 18:47:46","0","","100","682","1","2021-07-09 18:47:47","R_1OHsiCIoRq9h9KR","","","","","","","anonymous","EN","6105","1","50","41","25","18","3","18","8","28","4","3","3","5","2","1","2","1","1","1","1","3","3","3","2","3","3","4","3","3","2","1","1","1","4","3","3","4","4","4","4","1","1","2","2","2","1","1","1","2","2","1","3","2","2","1","1","4","2","2","2","2","2","2","3","2","2","3","5","1","5","4","1","5","5","1","1","1","1","1","2","1","2","2","2","1","1","5","3","3","2","3","4","1","5","1","4","1","2","2","3","3","2","4","70","30","24","15","20","30","35","20","16","3","20","80","20","80","4.5","71","62","50","21","27","77","70","30","29","16","48","79","80","49","21","10000","3","","","51","1300","2000","36","2","5","61000","36","los angeles","1","2","1","1","1","6","2"
"2021-07-09 18:52:31","2021-07-09 19:10:53","0","","100","1101","1","2021-07-09 19:10:53","R_3s01Qdd69TKfRBS","","","","","","","anonymous","EN","4881","1","30","84","39","31","26","43","30","59","3","2","2","3","3","2","4","1","1","1","2","2","3","2","2","3","4","4","4","2","2","2","1","1","3","4","2","2","2","1","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","3","1","4","2","2","4","2","2","2","1","2","2","4","5","2","5","5","1","5","5","1","1","1","1","1","4","1","2","4","1","1","1","5","1","1","4","2","2","1","4","4","4","1","1","1","5","4","2","5","78","42","20","9","60","8","67","20","10","7","20","66","61","82","","32","68","31","67","62","81","63","34","51","68","75","19","59","19","89","1300","1","60","","68","3000","6000","47","2","1","22000","46","San Diego ","2","1","1","2","1","6","2"
"2021-07-09 19:18:46","2021-07-09 19:32:02","0","","100","795","1","2021-07-09 19:32:03","R_1F5O2r2Ud8GRFMq","","","","","","","anonymous","EN","2453","1","3","50","25","15","5","3","1","1","5","1","3","3","3","1","1","1","1","1","3","2","3","3","2","3","3","3","3","3","3","3","1","3","3","3","4","4","4","3","4","1","1","3","3","1","3","5","3","5","5","5","5","5","5","5","5","4","3","1","1","1","1","5","1","1","5","3","5","1","5","1","1","3","3","3","1","1","5","1","3","1","1","1","1","1","1","5","1","1","3","1","1","1","1","1","1","1","3","5","5","1","2","3","52","48","10","10","50","30","50","10","2","2","10","90","50","50","2","70","71","39","50","50","79","90","50","50","50","51","18","18","10","2","3000","3","","","10","1500","5000","46","2","5","175000","4","CONTRA COSTA","4","2","3","4","1","6","2"
"2021-07-09 19:30:23","2021-07-09 19:42:50","0","","100","747","1","2021-07-09 19:42:51","R_vc9u46tJrf8SBb3","","","","","","","anonymous","EN","3463","1","77","58","68","70","62","75","81","79","1","2","1","2","2","2","1","1","2","2","2","2","2","2","1","1","2","2","3","1","1","1","2","2","2","1","2","2","2","1","2","3","3","2","4","2","2","2","2","2","1","1","1","2","2","1","3","5","3","4","3","2","2","1","2","3","4","4","5","4","3","3","4","3","3","4","1","1","2","2","1","1","2","2","1","1","2","5","3","3","1","1","1","1","1","1","1","2","2","1","2","1","2","3","82","75","59","69","86","68","42","28","24","13","72","84","72","76","0.6","57","66","67","49","67","71","82","66","43","59","64","54","66","57","69","500","2","","3","65","50","150","60","2","5","49000","10","solano","2","2","1","6","1","6","2"
"2021-07-09 19:22:17","2021-07-09 19:49:19","0","","100","1622","1","2021-07-09 19:49:19","R_308WXBNWwKqzlWr","","","","","","","anonymous","EN","1125","1","10","60","14","19","2","70","10","7","4","2","5","2","3","1","1","1","3","1","1","1","3","2","2","3","2","2","1","2","1","1","1","1","4","2","3","3","3","4","4","1","1","1","1","1","1","1","4","4","2","2","1","3","2","2","1","4","4","2","2","1","1","3","1","1","2","3","4","3","3","2","1","2","3","3","2","2","1","1","3","2","3","2","1","1","1","5","3","1","3","2","4","1","4","2","4","2","1","3","1","3","3","4","65","35","15","20","15","23","44","31","3","2","30","63","30","67","1.5","40","62","36","58","80","52","62","42","53","83","66","71","67","25","29","3500","3","","","24","5000","10000","66","2","1","99000","37","Orange","1","2","2","5","1","6","2"
